Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
7715.4,-0.94488,-2.565377,3.644628,0.566045,0.830049,-1.166173,1.171689,-0.593193,-0.423965,0.875769,-2.23233,2.087966,0.226973,1.513412,-1.202877,-0.974452,-1.153294,0.232684,0.057186,-0.373249,-0.751162,-0.858471,-0.029809,-0.256935,-0.335186,0.658946,-0.029881,0.381013,181.85,0
7760.6,-1.066504,0.474141,-0.103966,-3.074583,2.496947,-0.227759,1.210856,-1.172608,-0.246656,-1.242488,1.693776,0.407139,0.456778,1.604669,1.293389,0.807862,-1.411196,-0.646724,-0.870036,0.584722,0.126409,-0.942458,-0.116043,-0.824529,-0.025988,-0.705066,0.191945,0.113389,71.58,0
7795.8,8.815897,-2.456804,2.564509,-1.26462,-0.199501,-3.452891,2.032387,-4.579167,0.930445,-2.261927,0.785902,-1.93161,0.948996,-0.315538,1.837498,-0.209505,-0.590527,-0.366206,-1.057133,0.241736,0.502989,1.622398,-0.343025,-0.177634,-0.259096,0.073836,0.150448,-0.024344,96.9,1
7805.9,2.172652,-1.195112,1.848163,0.975279,-0.02103,-0.530727,3.936594,-1.273928,0.445796,-1.075314,2.446962,1.159443,-0.844169,0.605621,0.288237,-0.545326,0.752548,0.36191,0.186939,-0.033691,0.3193,0.155474,0.036331,-0.353746,0.828063,-0.447401,0.155216,-0.096072,1.89,0
7942.4,3.519095,-1.750079,-1.377938,-1.756448,0.565465,-2.313845,-0.77628,-3.356096,0.359742,-0.716975,-2.039189,1.419334,-1.627319,0.941574,-0.784127,1.690548,0.743998,-0.937111,-0.794805,0.486663,-0.194354,-0.114777,0.782191,-0.413165,0.044633,0.406601,0.29368,-0.047884,5.67,0
8186.0,-0.577812,-3.36815,-1.979481,0.576584,-0.241038,0.126266,1.6859,-1.851345,-0.353396,0.270486,-0.96496,1.871524,1.130686,0.342787,2.006881,-1.582167,-0.007669,0.340558,-0.792614,0.241685,-0.819691,0.468044,0.650372,0.150288,-0.905812,-0.411782,0.204969,0.00636,53.54,0
8186.2,-5.388005,2.407408,0.256104,-1.483435,1.73933,-1.14178,-1.116822,0.558765,2.664961,2.327142,0.492938,0.604526,0.984976,-1.485103,0.720492,-0.774855,0.316119,-0.211461,0.434381,0.09492,-2.276319,0.121249,0.394805,0.246086,-0.050153,0.699439,0.113017,0.131302,8.28,0
8392.8,2.088984,0.702356,-1.682952,-4.4161,-0.834078,1.282334,-0.572801,1.249245,0.222541,1.846228,-0.404556,0.611363,0.629546,1.774115,-1.908905,-0.483875,0.842231,1.437111,0.208062,-0.235247,0.560828,0.588787,-0.221125,0.182281,0.577147,0.805195,0.269538,0.013242,20.53,0
8415.1,-0.10815,1.079698,-0.216779,0.34346,-1.849324,2.185782,-1.849633,-0.673774,0.146028,2.853748,-0.579232,-0.870754,-0.685461,1.959956,-3.145662,-1.058446,2.711057,0.549301,-0.95852,-0.03369,0.049966,0.573485,1.130953,0.214423,-0.263897,0.33524,-0.25344,-0.310001,73.14,0
8460.9,-3.519818,-3.031712,-1.680005,-2.133108,0.547584,-2.021214,-5.099725,-1.627729,-0.706042,-0.867811,2.082312,-0.80215,1.09626,-0.022428,-0.047319,-0.88179,-0.058347,-0.711256,0.147354,-0.189875,-0.699724,0.672284,0.262428,-0.247264,0.07113,-0.035702,-0.314903,0.021149,28.87,0
8487.5,-1.242024,-1.830372,-3.041186,-0.649478,0.991149,-1.17063,4.08915,1.381014,1.951664,1.139848,2.539111,-1.028932,-3.186695,-0.527089,0.624378,0.159935,0.273432,1.227957,0.331117,0.642089,-0.695972,-0.742434,0.992381,0.055683,-0.30469,-0.264668,-0.235608,-0.212688,39.59,0
8511.1,-2.566296,-2.90637,-0.365453,-1.073855,1.935478,0.493888,0.430404,-1.158717,-0.181094,0.517435,0.981453,-0.122755,1.34291,0.009439,0.886814,-0.517066,-1.799162,0.249474,0.628614,0.462409,0.312731,-0.236264,-0.496,0.304472,0.208485,-0.238901,0.40268,-0.26486,129.74,0
8546.5,-1.167047,3.169816,1.627787,-0.648395,0.502384,0.260854,-4.453996,-1.413428,-0.076082,-0.511143,0.338622,1.476694,-0.400133,-1.2496,0.363353,-0.344769,-0.154907,-0.271241,1.942926,-1.800862,-0.287655,-0.0025,-0.480258,0.496571,0.397593,-0.02034,-0.098245,-0.033587,146.11,0
8658.4,-0.209573,-0.151811,-0.352324,0.457214,1.316726,-2.073216,-1.70441,-2.726393,1.296387,0.358797,0.692404,-1.868937,2.221269,-0.719346,0.188141,0.90185,-0.979669,-0.507879,0.155282,2.296562,0.223055,1.088756,0.741266,0.203087,-0.483607,0.451377,-0.543759,0.480263,22.93,0
8729.8,0.400011,-5.133581,-0.638134,1.184372,-0.414353,1.204917,-1.378928,-2.036365,-0.106903,0.045244,-0.477416,1.60457,-1.058036,0.369999,0.076026,-1.6432,-1.30926,0.011073,1.71704,0.465561,-1.278248,-2.10822,0.450692,-0.053096,0.557952,-0.375121,0.127114,0.253852,113.15,0
8732.6,-0.894927,-0.825344,0.047344,0.982847,-0.025058,1.641364,-0.749362,-2.071313,2.958141,-0.866642,-0.778976,-0.086032,0.083603,-0.45686,-0.0195,-0.041971,0.173524,-2.19159,1.630093,-0.118376,0.430091,-0.934046,-0.289578,-0.371019,0.718532,-0.249513,0.275155,-0.195126,7.74,0
8784.0,-0.905238,-0.47564,2.406021,-3.422733,-2.299975,-3.28157,-1.76417,-1.265495,-2.415742,-1.052278,-2.760905,-1.330926,1.493856,0.476832,0.209686,-1.058488,-1.524707,-1.058993,-0.037449,0.697757,0.66842,0.427415,-0.453461,0.013548,-0.157101,-0.085692,0.739402,-0.5286,32.21,0
8792.2,-0.469354,2.347203,-2.747189,-1.165898,-0.924838,-0.376285,-2.588997,0.928205,0.996963,0.728671,-1.192734,0.113105,-1.119303,-0.392957,2.408694,0.101012,-1.17873,0.167645,-1.171556,-0.963649,-0.771202,-0.301143,0.576062,0.31919,0.255687,-0.46806,-0.196477,0.0816,48.39,0
8806.0,-1.25664,-0.539206,0.827139,-0.631666,0.395186,2.684042,-0.278793,1.838893,0.836983,-2.103047,-1.510336,-1.089849,-1.063795,-0.106676,0.687491,1.324889,0.305892,-0.414317,-1.804609,0.056733,0.019089,0.123985,1.294948,0.684626,0.383808,-0.409774,-0.186198,-0.028453,21.62,0
8885.2,-1.550814,0.969418,0.668874,-1.971046,2.092213,0.172412,-2.804938,-0.080057,0.420768,1.394336,-0.462468,1.082453,0.232888,-1.553713,-1.58289,1.184924,1.187125,0.300186,1.296279,0.849201,0.506392,-0.617667,1.064508,0.295959,-0.188632,-0.284634,0.093203,-0.501318,18.79,0
8926.5,1.399347,-1.847102,0.694547,-0.944712,-0.462243,-1.275533,-0.26155,2.946033,2.07246,0.508087,-0.034663,1.103715,1.406185,-0.980415,-0.086617,-1.923178,1.114783,1.919708,0.069405,-1.707879,0.45103,-0.612772,-0.407837,0.345777,0.124449,-0.207898,-0.235783,0.037751,6.4,0
8937.5,-0.818931,-2.148633,-0.623248,0.61504,-0.311351,-2.382024,1.604483,-4.270517,-0.667895,-0.888951,0.20306,0.734321,1.402196,-0.841693,0.656103,0.206697,-1.698861,1.766799,-1.246938,0.337152,0.288859,0.18682,-0.304073,0.456521,-0.762846,-0.028038,-0.204666,-0.203189,23.51,0
8979.0,0.857496,2.087116,-0.643287,1.4139,0.086954,-1.504419,-0.418456,-0.466976,-1.04241,0.614159,0.321552,-2.079627,-2.055232,0.501757,-0.911913,0.318821,0.775147,-1.181515,-1.223332,1.345747,0.260423,-0.284152,-0.5742,-0.281688,-0.582058,0.376268,-0.281932,0.32806,3.56,0
9085.1,-0.801258,-2.021008,-0.798921,-4.752658,-0.211121,-0.286682,1.337916,-2.941238,1.738496,1.176192,1.715763,-0.068928,1.261738,-1.738248,0.797557,-0.814005,-1.639169,-1.045034,0.004794,-0.662492,0.278573,-1.225583,-1.307771,0.757355,0.441858,-0.446923,-0.001089,0.305852,20.91,0
9125.1,0.838401,0.287114,2.0524,-1.323401,0.054505,-0.030078,-0.442481,-0.607808,0.109032,0.049317,-1.436734,1.048274,-1.215057,-0.257839,-0.330277,0.377998,-2.103407,0.828216,-0.586725,0.980489,-0.354196,-0.033105,1.176624,-0.15305,0.60566,0.01663,0.150782,0.020988,26.37,0
9224.4,1.695703,-1.3279,-1.84418,-1.156532,0.174309,-0.372121,1.152224,2.034415,-1.460143,-1.051993,-1.96818,2.654525,0.379144,0.566878,-1.499048,-0.001235,0.505476,-0.234971,0.932278,1.858027,-0.701528,-0.692748,-0.539657,0.886384,0.509596,-0.057725,0.01327,-0.244963,60.0,0
9417.7,1.780054,-0.735884,-0.487403,1.102586,-0.328643,-0.395961,0.017155,1.240165,2.463641,0.839197,1.100838,-0.261291,-0.880815,0.772673,0.191536,-1.501664,-0.325639,-0.077064,-0.442397,1.190876,0.355436,0.930707,0.161958,0.044914,-0.457892,0.005081,0.004738,-0.410134,5.98,0
9492.8,-1.079055,-0.62621,0.774891,0.835556,-1.016231,0.790132,-0.295372,-4.474482,-0.725258,1.54655,-2.304697,0.147333,1.97277,-0.89865,0.002404,-1.376462,1.615178,-0.077468,0.04041,1.088456,0.489984,-0.593482,-0.397956,0.273129,-0.305126,-0.901789,-0.019324,-0.444064,36.89,0
9540.3,3.232564,0.342444,-1.696365,-1.265301,-3.302947,-1.852797,1.648702,3.479933,1.086904,-0.131928,-0.591944,-1.25053,2.563264,-0.223003,2.366371,1.470937,-1.727902,-0.619089,-0.579839,-0.064173,-0.044677,2.030784,-0.662296,0.126357,0.301404,-0.00067,0.039991,-0.313443,48.6,0
9550.7,0.212972,0.990599,0.613948,1.032697,2.469448,1.578962,0.115656,-1.827075,-0.897786,-0.314805,0.345807,-0.625376,-1.164468,-1.403835,-1.846873,-0.248004,-1.458779,-0.930118,-0.341382,-1.073682,0.281298,0.501707,-0.337796,-0.241174,0.262743,-0.304109,-0.284103,0.35895,23.89,0
9572.3,1.768375,1.165225,1.734727,-3.581071,2.366705,0.660697,1.639712,0.603686,0.073206,-0.39461,0.503124,-0.407582,1.080024,-1.874369,-0.605763,2.158425,-0.621443,-0.221887,-0.764903,0.26992,-0.545381,-0.125803,0.521896,-0.385614,0.385543,0.350209,0.38291,0.042162,41.97,0
9602.1,6.482518,2.042671,0.608845,-1.586396,-0.169674,2.403625,2.773245,2.305098,1.17488,-1.79978,0.667592,-1.623019,-1.851075,0.282562,0.585208,0.953565,0.493454,0.494178,-0.853366,-0.08437,-1.116383,-1.357839,0.455358,-0.415613,0.426555,0.472074,-0.224789,0.177093,33.91,0
9889.7,-1.322313,-3.575536,0.231091,-0.852805,-0.769341,3.328819,-2.475279,0.596995,-1.488526,1.301841,0.408961,0.495958,-1.175863,-0.904528,1.037147,1.869175,0.47675,-0.834269,0.293747,1.950968,0.075869,0.990803,-0.455165,-0.023225,0.302899,0.169232,-0.278171,-0.242855,1.08,0
10013.0,1.976569,2.308078,2.833869,3.267119,0.235335,-0.524428,2.191608,1.11186,-1.470044,-1.481544,0.674127,-0.23177,-0.032891,1.267178,0.848997,1.403755,-1.917228,0.235566,0.602063,-1.226923,-0.485108,-0.569662,0.01334,0.898334,0.988821,-0.346826,0.191121,0.167639,8.11,0
10041.1,0.775252,0.772838,0.569236,3.056377,1.927275,-1.786556,1.290836,1.391441,0.471284,1.621708,0.257731,0.262093,0.150877,-2.384518,-0.089927,-0.705376,-1.177659,1.333106,0.43698,-0.023975,-0.418373,0.200737,0.60955,-0.456363,-0.002361,0.369732,-0.702697,-0.017271,320.96,0
10279.3,-0.858583,-0.259233,-0.940089,0.249253,3.362785,-0.545869,0.47322,3.110327,-0.822986,2.601035,0.007294,2.329664,0.933584,0.362843,-0.073409,-0.65871,0.07523,0.834214,-0.011363,-0.254471,-0.185765,0.672679,0.753247,-0.368168,-0.326865,0.161579,0.554438,0.343797,53.91,0
10337.6,-2.503704,-0.511525,-1.74402,-0.484495,2.804746,-2.397346,-2.626159,-1.291931,0.429902,0.889749,0.599466,1.5371,-2.194062,1.403998,-0.349084,0.772133,-1.313622,0.004608,0.204768,0.928881,-1.174263,0.020843,-0.667219,0.278959,0.379973,0.548239,-0.194196,0.278168,11.92,0
10425.2,2.721803,-3.18303,1.14758,1.73597,-0.452292,-2.040378,1.529684,-1.870345,-0.266867,-0.057511,0.980552,-0.819263,-0.851926,0.116867,1.125666,2.414531,-1.496315,0.293151,-0.941664,0.818822,-0.695218,-0.457262,-0.362292,-0.042051,0.158008,0.206021,-0.002093,-0.398967,38.09,0
10459.3,1.455572,-0.102583,2.177177,-1.281794,-2.801014,-0.05734,2.102323,0.250951,-0.298765,-1.247497,2.408791,-1.34611,-0.902713,0.673485,-2.075994,1.345401,0.619569,0.835952,0.483701,-0.129496,-0.787518,-0.09494,-0.59959,0.268286,0.394426,0.629011,0.134938,0.277373,57.58,0
10724.5,-0.594289,-0.926441,0.887696,-0.699945,0.470577,-1.788305,-1.430196,0.990768,1.326751,-1.412774,0.91899,-0.696503,0.02054,1.674094,0.903189,0.840087,1.894651,-0.654347,-0.854425,-0.580372,-0.188519,-1.595862,-0.12753,-0.300522,0.383171,0.150105,-0.218031,0.176988,155.92,0
10906.6,6.446526,-5.587868,2.433118,-6.776616,0.337188,-3.082145,1.61227,-2.687993,0.217772,-2.555857,0.881563,0.034013,0.921764,-0.323768,-1.452556,-0.871009,-0.231868,-0.511609,0.172856,1.061035,0.667616,-0.720485,0.456381,0.3235,-0.371692,0.345045,-0.046302,-0.431318,16.68,1
10943.2,0.910405,0.420263,-0.426685,-0.067832,-1.257068,1.028183,-0.070487,0.259537,0.53439,-1.654906,-1.225499,-2.889298,0.70279,-1.432204,0.148282,0.391599,0.597891,-1.11929,-0.056473,1.342411,1.269863,0.669186,0.207496,-0.55467,0.351326,-0.067305,0.203451,-0.189853,12.0,0
11222.8,-0.345866,0.31796,0.461543,0.894187,-1.012519,-2.263683,2.635762,3.881393,0.669474,-1.897722,-1.059564,0.665624,1.668944,-1.433008,-0.139069,0.206817,0.858174,-0.319422,-1.355306,0.499259,0.833182,-0.055979,0.249148,-0.261849,-0.413489,0.437181,0.140647,0.147111,13.5,0
11323.7,3.00423,-2.043269,-1.034538,0.286035,-0.986503,1.31973,-0.304003,-1.547616,0.098414,0.244152,1.280861,0.513995,0.573871,0.378419,-0.21053,-0.756009,0.286699,-0.309683,1.464513,1.078717,0.46877,0.256516,-0.054079,-0.695953,-0.105684,0.043189,0.083284,0.140861,12.36,0
11418.5,1.84266,-1.340728,-1.280134,2.627663,1.34779,-0.658521,-0.17392,-0.160158,0.047244,0.677512,3.473879,0.248089,0.824567,-1.992541,-0.54237,1.297083,0.399335,-4.080251,0.584153,1.541636,-1.47845,1.029807,-1.704239,0.517636,-0.004228,-1.000914,0.161932,0.345252,11.87,0
11501.4,0.727774,1.132833,-0.771512,-3.371184,1.209481,2.948659,1.832431,-3.099614,-2.266731,-1.212554,-2.182966,0.057774,0.489584,-1.689818,0.869233,0.634499,-0.544099,-0.160382,-1.689828,-0.26704,0.00547,0.114373,0.232939,0.134785,-0.129235,0.121898,0.363701,-0.028649,30.72,0
11547.5,0.63519,-0.36062,-1.212074,0.946993,-0.970617,0.650729,0.045836,-0.473913,-0.490999,-0.728307,-2.255357,0.5006,0.288147,1.00387,-0.594444,2.000683,-0.376923,-0.813528,-0.861194,-1.39356,1.13528,0.929279,0.369347,-0.494508,0.885509,-0.149806,-0.097646,0.431178,14.8,0
11606.4,1.317821,4.263618,0.466124,-0.719067,-1.069526,-3.112531,-0.451944,1.784718,0.896033,0.029108,-1.363429,0.296615,1.26039,0.508887,0.186496,-0.841233,0.860758,-2.911512,0.3318,2.065777,-1.117314,-0.163595,-0.004864,-0.255277,0.506672,0.201229,0.055279,0.239182,22.77,0
11667.2,0.033501,6.159515,0.283635,0.353678,-2.990152,-0.915814,1.861302,-2.082323,-3.228345,0.046319,1.878428,0.05541,-0.418288,-2.195769,0.505855,0.698013,-1.768534,1.054695,0.663603,0.910047,0.432241,0.443052,0.320147,0.479268,-0.88917,-0.63934,-0.267144,-0.038946,232.02,0
12033.9,5.776274,-3.470246,5.450621,-0.666183,0.718765,-1.428901,0.116584,-1.507422,1.467544,-5.68537,3.951371,0.217957,-0.320277,1.938779,-0.117446,-0.076732,-0.311086,1.399047,0.016885,0.035463,0.957753,0.345427,0.005875,0.58292,1.263422,0.118685,0.054288,0.042856,652.86,1
12084.2,2.620859,-1.160668,-0.521588,-2.78448,-2.069576,-0.872589,-0.090742,2.75846,0.802004,-1.307313,-0.997603,1.797357,1.402004,0.033259,-0.494974,1.187429,-0.985969,0.364443,1.969638,0.165045,-0.574526,0.278139,-0.288968,-0.769345,0.342729,0.476115,-0.112848,-0.113171,36.75,0
12311.0,-1.923131,-0.290431,-1.05392,-1.831093,3.307791,0.786127,0.928552,1.377449,1.153699,-0.592124,0.373498,-0.351732,0.545644,0.403701,-0.428013,-1.403149,0.145154,-0.189895,-1.638323,0.40801,0.715068,1.713664,-0.240514,-0.297289,-0.542384,0.088866,0.073434,-0.243389,6.28,0
12321.4,-0.34986,-3.832749,1.736099,-1.395786,-0.060584,-2.404243,-0.944707,-0.435955,-0.016894,0.687617,1.972066,0.957952,1.19736,1.708545,0.637229,-0.038746,1.001637,0.997501,0.56209,-1.16909,-0.623304,-0.18629,0.479323,-0.01178,0.555802,0.560193,0.435254,0.361662,74.62,0
12406.5,-2.073988,0.934883,-1.138554,-2.986642,-0.502542,2.232427,0.747426,3.146288,0.265189,3.508517,0.24327,0.029391,-1.59213,1.312109,-0.561636,-0.682995,1.27174,1.076718,0.981111,-0.291094,-0.03776,-0.040568,0.481104,0.857338,0.179983,0.841157,0.325648,-0.07044,93.95,0
12410.9,1.657423,3.30447,3.744942,2.149592,0.044883,-0.365168,0.934513,2.61016,0.649047,0.651496,0.070434,-0.428687,-0.201767,0.160003,1.921727,-0.253031,0.052222,-0.804481,0.62108,1.098405,1.203332,0.137836,0.353122,-0.084737,0.258142,0.133726,0.021148,0.041326,8.66,0
12415.7,0.903845,-0.569784,-0.454457,3.092222,4.738437,-2.029581,-2.043142,-1.492449,-0.15455,1.283952,0.810236,0.224915,0.658231,-0.817687,-0.273056,-0.021211,-1.572481,-1.079588,-0.972024,0.614117,0.181744,0.414164,-1.131047,-0.818709,0.324239,-1.183507,0.444495,-0.546995,10.64,0
12451.8,1.68669,-1.721221,1.965723,5.810336,-3.973851,1.171839,-2.933242,0.665443,-0.309392,0.186021,-1.249348,1.020485,-1.802401,1.466971,-0.457754,-1.480618,1.583122,-0.062604,1.653285,0.981608,-0.591219,-0.057604,0.074416,0.842293,0.213898,0.075088,-0.072549,-0.015167,54.6,0
12797.2,2.609184,0.007177,-0.740254,-1.022385,-0.968064,-2.362791,-1.217276,2.336426,-0.309134,1.009657,-3.396814,0.743014,-0.200794,-0.568812,0.202407,-0.523371,-2.108143,0.857349,0.210615,-0.252317,-0.715693,-0.996237,0.137653,0.89038,0.099326,-0.588954,0.081709,-0.016003,17.65,0
12799.4,1.728087,1.175265,-5.595653,0.987494,-1.754231,-2.395876,-0.305746,0.640811,-2.455025,1.009893,1.046057,0.061417,-1.079709,-1.157117,1.147524,-1.59518,1.056585,-0.153574,-0.083057,-1.372796,-0.108679,0.415875,-0.821645,0.275173,0.043517,-0.274192,0.310215,-0.660677,134.37,0
12963.0,0.693361,3.136906,2.69856,0.705983,-0.527383,-1.071445,-0.491413,0.847936,-1.207876,1.085641,2.92322,-0.080907,-1.673025,-1.588791,0.868603,-0.063065,0.870336,-0.496082,0.719874,-0.127226,-0.542596,-0.271788,-0.735967,1.097832,-0.04712,0.274515,-0.194864,-0.315578,5.8,0
13381.0,-0.467761,2.133051,-0.97589,-1.57663,0.271775,0.840945,2.665065,0.551589,0.963604,1.030961,-1.580058,-1.259467,-1.348849,-1.573906,0.889737,0.306164,0.078907,-2.410266,1.781413,-0.71873,1.519861,-0.982264,-0.499476,-1.215647,0.177039,-0.469054,-0.389459,-0.411754,89.34,0
13434.3,1.55471,1.378131,3.395886,-1.241891,0.382529,-2.172769,-0.543508,-0.809014,0.694955,1.457731,1.358128,-1.101899,1.242538,-0.052086,-0.363068,-0.747873,-0.555788,1.619707,0.266423,0.140336,-0.194257,1.65783,0.80234,-0.397919,-0.133767,-0.091252,0.052946,-0.210368,359.61,0
13497.1,0.877633,2.812748,-2.461836,-2.043199,-0.844633,-0.736081,3.241956,1.561924,1.412986,-0.378924,-0.392355,-1.89797,0.972832,0.580172,1.438412,-0.222542,-0.140729,0.158079,0.772978,-1.181618,0.545227,-0.013891,-0.650866,-1.150394,-0.06672,0.616618,0.607849,0.106613,39.27,0
13505.4,3.924011,-0.083178,1.786561,-0.817229,-0.899595,-1.141728,-3.342636,2.006911,-0.960072,-1.148729,-1.616998,-0.267181,2.194568,2.473761,-1.85771,-0.37414,-1.026696,0.918788,0.248381,-0.511613,0.053758,-0.323584,0.992462,0.301841,0.327469,-1.135909,-0.024242,0.624963,11.42,0
13832.5,2.652258,-3.577881,-0.587383,-2.176085,2.991259,0.411654,-1.245535,0.053261,-3.901391,-1.555111,0.049941,1.105642,-2.415858,-0.450328,1.129352,-1.53209,0.227485,0.061332,1.485796,-0.184961,-0.127112,0.579473,-0.815459,-0.121895,-0.222799,-0.059166,0.30794,0.166248,9.66,0
13951.1,-1.497365,0.264791,2.793198,-1.505696,0.253773,-0.325512,-0.102208,-2.542618,2.110919,-1.109904,1.406099,-0.812392,-0.778406,1.433283,1.111678,0.220258,0.755512,-0.268247,-0.007252,-0.53175,0.669678,-0.46998,0.913096,-0.174294,0.010026,0.323162,0.008662,-0.089372,20.2,0
14023.4,-0.060047,1.731359,-1.242234,-0.228629,0.017983,1.456986,-0.161971,2.819607,-0.234228,-0.34068,-0.234377,-1.721387,-1.290149,-0.626973,1.270447,-0.034966,-0.481054,1.140223,1.344354,1.008956,-0.631919,-0.335669,1.115112,0.133073,-0.13084,0.305963,0.365612,-0.171435,55.22,0
14295.7,5.43888,-2.304385,1.182618,-2.723877,0.295705,-3.488461,0.578482,-0.469943,0.504207,-1.728949,0.717723,-2.022117,0.954665,0.99834,0.182571,-0.43052,0.543096,-2.022419,0.573114,2.408319,-0.024808,-0.131908,0.49647,0.878128,0.499037,-0.934638,0.216401,0.763247,23.98,1
14535.1,1.244882,-2.236507,0.52817,-2.319467,2.155123,-1.610839,0.12044,-1.337501,-0.817648,2.130149,0.141775,-0.731105,-1.425173,-2.211381,-1.399581,0.118179,0.972973,-0.520919,1.361138,-0.576658,-0.176305,-0.731713,0.609135,1.157515,-0.861333,-0.147439,0.459068,-0.434084,16.92,0
14592.0,1.133368,2.366037,0.146607,0.996588,3.078318,3.28346,-0.100525,-0.830115,-1.376563,1.400315,-1.879841,-0.330217,0.127792,-0.594288,0.312984,2.706986,-0.120698,-0.404766,0.879954,0.192554,1.066175,0.111622,-0.152734,-0.984352,-0.79187,-0.781872,0.137686,-0.408675,28.73,0
14600.4,2.511155,0.058589,-0.457624,-1.528315,1.0878,-1.355728,-1.598502,1.852946,0.530618,-0.336732,0.879001,0.011678,0.476639,-0.965091,2.315779,-0.611821,1.54449,-0.175578,0.699484,0.590098,0.84952,-0.569756,0.661317,1.018961,-0.126472,0.014782,-0.189992,-0.103931,158.38,0
14655.4,3.422846,-1.945239,-1.7656,2.917521,1.091803,3.573217,-0.730712,0.196905,-0.988568,0.205398,-2.43117,0.895515,0.402546,-0.068,-0.43663,-0.944463,0.722322,-1.08868,0.443643,1.667244,1.100386,-1.020142,-0.329995,0.232578,-0.03436,-0.596043,0.139855,-0.003005,229.07,0
14656.8,3.828651,-0.490513,2.188925,-2.294838,-1.797113,1.216134,1.758052,-1.492823,0.036027,-1.980263,-0.248338,1.094199,-0.541282,-0.29423,-1.263697,-0.684378,1.745088,0.067793,-0.868667,-0.252983,-1.18328,-0.687375,0.836357,-0.078629,0.924357,-0.040611,-0.013059,0.192268,20.95,0
14857.8,-5.345175,0.396975,-0.091804,2.691382,1.686402,-1.91048,2.015025,-0.409016,-1.35333,0.282515,-0.277869,2.011401,0.423885,0.242982,1.00739,1.153587,0.777801,1.319575,0.527525,0.134742,0.917905,-0.061607,0.02044,0.950055,0.792941,-0.003482,-0.164622,0.438952,6.49,0
14983.7,1.600837,0.611293,-0.603213,0.600739,-0.03795,-1.119533,0.209335,0.413865,-0.561702,1.295483,1.766178,1.268051,-0.343776,0.892989,0.087201,-1.304399,0.667746,0.135848,2.247742,1.171214,0.526778,0.168882,0.100659,-0.553888,-0.850172,-0.371646,-0.01732,-0.631662,29.03,0
15156.1,-1.088644,-0.479636,-0.403725,-1.198455,-0.597017,2.90508,1.074147,-0.873654,-0.102269,-0.040582,-1.052383,-1.005567,1.257541,-0.495967,-1.224438,-0.045537,0.117136,-1.833884,-0.035314,0.697599,0.334244,1.511306,0.769201,0.799597,1.368931,0.322918,0.059188,0.292122,30.3,0
15275.9,-1.118473,0.208592,-1.21389,0.720794,-1.139634,-1.157602,0.670746,-0.214728,-2.884143,-2.086298,-1.57218,-1.154404,0.515727,0.258672,1.191535,0.794624,1.063963,0.565583,0.181722,0.883553,0.681047,0.254909,0.781474,-1.294528,-0.142004,-0.130244,0.418381,0.471418,101.83,0
15386.5,-2.900359,2.733483,-2.195375,-2.066868,-0.409566,-0.536237,-2.528099,1.013328,1.016587,1.510793,-0.593994,-0.051751,-0.037865,1.994335,-3.170155,-1.010108,0.0055,-1.009178,-0.223878,-0.101327,-0.487175,0.043696,0.386195,-0.130384,-0.221562,-0.070604,-0.002699,-0.522096,14.4,0
15509.4,0.923108,-0.873606,2.36421,1.070464,2.045449,-1.703729,-0.602472,-1.937315,-1.055175,1.794684,2.038413,-1.501078,-0.570301,-0.090024,0.655011,-1.857578,-1.591126,0.455171,-1.689167,-0.359093,0.120068,0.281729,-0.08713,-0.201844,0.412901,0.121477,-0.234843,0.011317,7.49,0
